"Rank","Song","Artist","Year","Lyrics","Source"
50,"to all the girls ive loved before","julio iglesias and willie nelson",1984," to all the girls ive loved before who traveled in and out my door im glad they came along i dedicate this song to all the girls ive loved beforeto all the girls i once caressed and may i say ive held the best for helping me to grow i owe a lot i know to all the girls ive loved beforethe winds of change are always blowing and evry time i tried to stay the winds of change continued blowing and they just carried me a wayto all the girls who shared my life who now are someone elses wife im glad they came along i dedicate this song to all the girls ive loved beforeto all the girls who cared for me who filled my nights with ecstacy they live within my heart ill always be a part of all the girls ive loved beforethe winds of change are always blowing and evry time i tried to stay the winds of change continued blowing and they just carried me wayto all the girls weve loved before who traveled in and out our door were glad they came along we dedicate this song to all the girls weve loved beforeto all the girls weve loved before who traveled in and out our doors were glad they came along we dedicate this song to all the girls weve loved before ",1
51,"caribbean queen","billy ocean",1984," shes simply awesome she dashed by me in painted on jeans and all heads turned cause she was the dream in the blink of an eye i knew her number and her name yeah she said i was the tiger she wanted to tamecaribbean queen now were sharing the same dream and our hearts they beat as one no more love on the runi lose my cool when she steps in the room and i get so excited just from her perfume electric eyes that you cant ignore and passion burns you like never beforei was in search of a good time just running my game love was the furthest furthest from my mindcaribbean queen now were sharing the same dream and our hearts they beat as one no more love on the runcaribbean queen now were sharing the same dream and our hearts they beat as one no more love on the runcaribbean queen now were sharing the same dream and our hearts they beat as one no more love on the runcaribbean queen now were sharing the same dream and our hearts they beat as one no more love on the runshe is the queen my caribbean queen i said she dashed by me in painted jeans ",1
52,"thats all","genesis",1984," just as i thought it was going alright i find out im wrong when i thought it was right its always the same its just a shame thats all i could say day and youd say night tell me its black when i know that its white always the same its just the shame and thats alli could leave but i wont go though my heart might tell me so i cant feel a thing from my head down to my toes but why does it always seem to be me looking at you when you looking at me its always the same its just a shame thats allturning me on turning me off making me feel like i want too much living with you is just a putting me through it all of the time running around staying out all night taking it all instead of taking one bite living with you is just a putting me through it all of the timebut i could leave but i wont go well itd be easier i know i cant feel a thing from my head down to my toes but why does it always seem to be me looking at you you looking at me its always the same its just a shame thats alltruth is i love you more than i wanted to theres no point in trying to pretend theres been noone who makes me feel like you do say well be together till the endbut i could leave but i wont go itd be easier i know i cant feel a thing from my head down to my toes so why does it always seem to be me looking at you you looking at me its always the same its just a shame thats allbut i love you more than i wanted to theres no point in trying to pretend theres been noone who makes me feel like you do say well be together till the endbut just as i thought it was going alright i find out im wrong when i thought i was right its always the same its just a shame thats all well i could say day and youd say night tell me its black when i know that its white its always the same its just a shame thats all thats all ",1
53,"running with the night","lionel richie",1984," the heart of the city street was beating light from the neons turned the dark to day we were too hot to think of sleeping we had to get out before the magic got awaywe were running with the night playing in the shadows just you and i till the morning light we were running running with the night ohyou were looking so good girl heads were turning you and me on the town ooh we let it all hang out the fire was in us we were burning we were gonna go all the way and we never had a doubtwe were running with the night playing in the shadows just you and i till the morning light we were running running with the night ohwe were so in love you and me on the boulevard wild and free giving all we got we laid it down taking every shot we took the townwe were running with the night playing in the shadows just you and i and it was so right girl it was so right ",1
54,"sad songs say so much","elton john",1984," guess there are times when we all need to share a little pain and ironing out the rough spots is the hardest part when memories remain and its times like these when we all need to hear the radio cause from the lips of some old singer we can share the troubles we already knowturn em on turn em on turn on those sad songs when all hope is gone why dont you tune in and turn them onthey reach into your room oh oh oh just feel their gentle touch gentle touch when all hope is gone sad songs say so muchif someone else is suffering enough oh to write it down when every single word makes sense then its easier to have those songs around the kick inside is in the line that finally gets to you and it feels so good to hurt so bad and suffer just enough to sing the bluesso turn em on turn em on turn on those sad songs when all hope is gone why dont you tune in and turn them onthey reach into your room oh oh oh just feel their gentle touch gentle touch when all hope is gone you know sad songs say so muchsad songs they say sad songs they say sad songs they say sad songs they say so muchso turn em on turn em on turn em on turn em on turn on those sad songs when all hope is gone why dont you tune in and turn them onthey reach into your room oh oh oh just feel their gentle touch gentle touch when all hope is gone you know sad songs say so much when all hope is gone you know sad songs say so muchwhen ever little bit of hope is gone sad songs say so much when ever little bit of hope is gone sad songs say so much when all hope is gone sad songs say ",1
55,"i want a new drug","huey lewis and the news",1984,"i want a new drug one that wont make me sick one that wont make me crash my car or make me feel three feet thick i want a new drug one that wont hurt my head one that wont make my mouth too dry or make my eyes too red one that wont make me nervous wondering what to do one that makes me feel like i feel when im with you when im alone with you i want a new drug one that wont spill one that dont cost too much or come in a pill i want a new drug one that wont go away one that wont keep me up all night one that wont make me sleep all day one that wont make me nervous wondering what to do one that makes me feel like i feel when im with you when im alone with you im alone with you baby i want a new drug one that does what it should one that wont make me feel too bad one that wont make me feel too good i want a new drug one with no doubt one that wont make me talk too much or make my face break out one that wont make me nervous wondering what to do one that makes me feel like i feel when im with you im alone with you im alone with you yeah yeah",3
56,"islands in the stream","kenny rogers and dolly parton",1984," baby when i met you there was peace unknown i set out to get you with a fine tooth comb i was soft inside there was something going onyou do something to me that i cant explain hold me closer and i feel no pain every beat of my heart we got something going ontender love is blind it requires a dedication all this love we feel needs no conversation we ride it together ah ha making love with each other ah haislands in the stream that is what we are no one in between how can we be wrong sail away with me to another world and we rely on each other ah ha from one lover to another ah hai cant live without you if the love was gone everything is nothing if you got no one and you just walk in the night slowly losing sight of the real thingbut that wont happen to us and we got no doubt too deep in love and we got no way out and the message is clear this could be the year for the real thingno more will you cry baby i will hurt you never we start and end as one in love forever we can ride it together ah ha making love with each other ah haislands in the stream that is what we are no one in between how can we be wrong sail away with me to another world and we rely on each other ah ha from one lover to another ah haislands in the stream that is what we are no one in between how can we be wrong sail away with me to another world and we rely on each other ah ha from one lover to another ah haislands in the stream that is what we are no one in between how can we be wrong sail away with me to another world and we rely on each other ah ha from one lover to another ah haislands in the stream that is what we are no one in between ",1
57,"love is a battlefield","pat benatar",1984," we are young we are young we are young heartache to heartache heartache to heartache we stand we standno promises no promises no demands no demands love is a battlefield love is a battlefield whoowe are strong no one can tell us were wrong searching our hearts for so long both of us knowing love is a battlefieldyoure begging me to go then making me stay why do you hurt me so bad it would help me to know do i stand in your way or am i the best thing youve hadbelieve me believe me i cant tell you why but im trapped by your love and im chained to your sidewe are young heartache to heartache we stand no promises no demands love is a battlefieldwe are strong no one can tell us were wrong searching our hearts for so long both of us knowing love is a battlefieldwhen im losing control will you turn me away or touch me deep inside and when all this gets old will it still feel the same theres no way this will die but if we get much closer i could lose control and if your heart surrenders youll need me to holdwe are young heartache to heartache we stand no promises no demands love is a battlefieldwe are strong no one can tell us were wrong searching our hearts for so long both of us knowing love is a battlefield ",1
58,"infatuation","rod stewart",1984," early in the morning i cant sleep i cant work and i cant eat ive been drunk all day cant concentrate maybe im making a big mistakecaught me down like a killer shark its like a railroad running right through my heart jekyll and hyde the way i behave feel like im running on an empty gaugeoh no not again it hurts so good i dont understand infatuation infatuation infatuation infatuationheart beats silly like a big bass drum losing all equilibrium its so hard in the middle of the week maybe this womans just all i needoh no not again it hurts so good i dont understand infatuation infatuation infatuation infatuation fatuate me babyspirits soar when im by her side she put a little love in this heart of mine maybe im lucky maybe im freed maybe this womans just all i needoh no not again it hurts so good i dont understand infatuation infatuation infatuation infatuation rev it up ",1
59,"almost paradise","mike reno and ann wilson",1984,"mike reno miscellaneous almost paradise i thought that dreams belonged to other men  cuz each time i got close  theyd fall apart again  i feared my heart would beat in secrecy  i faced the nights alone  oh how could i have known  that all my life i only needed you  almost paradise  were knocking on heavens door  almost paradise  how could we ask for more  i swear that i can see forever in your eyes  paradise  it seems like perfect loves so hard to find  id almost given up  you must have read my mind  and all these dreams i saved for a rainy day  theyre finally comintrue  ill share them all with you  cause now we hold the future in our hands  repeat   and in your arms salvations not so far away  its getting closer closer every day  repeat ",3
60,"legs","zz top",1984," shes got legs she knows how to use them she never begs she knows how to choose them shes holdin legs wonderin how to feel them would you get behind them if you could only find themshes my baby shes my baby yeah its alright oh yeahshes got hair down to her fanny shes kinda jet set try undo her panties every time shes dancin she knows what to do everybody wants to see to see if she can use itshes so fine shes all mine girl you got it rightshes got legs she knows how to use them she never begs she knows how to choose them shes got a dime all of the time stays out at night movin through timeoh i want her sure i got to have her the girl is alright shes alright ",1
61,"state of shock","the jacksons",1984,"yeah cmon baby you gotta be mine cause youre so fine i like your style it makes me wild you take it to me good you like it know you should you get me on my knees well please baby please listen she looks so great everytime i see her face she put me in a state a state of shock were doin it cmon baby cmon baby cmon let me in she put me on my knees please baby please i know you like to tease please baby please you take it to me good you like it know you should i love the way you walk and talk baby talk listen she looks so great everytime i see her face she put me in a state a state of shock she put me in a state of shock hey cmon here no cmon here talk talk to me state of shock state of shock you put me in a you know i really love you baby state of shock you know i really want you for me youve got me paralyzed youve got me paralyzed youve got me into tonic you got me catch the sonic baby youve got me supersonic you got me supersonic baby baby try you know want me decide a state of shock yeah look what youve done to me look what youve done to me look what youve done to me yeah im highly moved a state of shock you know i need mouthtomouth resuscitation cmon baby you know i really love you baby a state of shock you know i really want you for me yeah baby yeah baby just look at me look at me a state of shock you got me in you got me you got me you got me in a state of shock look at that look at me look at me look at me ",3
62,"love somebody","rick springfield",1984," i can see the path youre cutting it cost me a little piece of my heart i can see the doors youre shutting cause they were open at the startbaby loving you has been hard on me youre such a tough little sister just looking for mr right on the wrong side of townyou better love somebody its late you better love somebody dont waityou better love somebody dont tempt fate youre gonna pull you just a little too far one nightyour eyes are wild your skins so white youre undernourished and overfed shes got the teeth she knows how to bite cause when you bit i bledyou got the perfect image of the perfect man youre a tough little sister but youll settle for a mister tonight but youre running out of timeyou better love somebody its late you better love somebody dont waityou better love somebody dont tempt fate youre gonna pull you just a little too far one nightim only saying what i feel you think im wrong i know you thought i was sleeping at the wheel i thought that you were drivingyou better love somebody you better love somebodyyou better love somebody its late you better love somebody dont waityou better love somebody dont tempt fate theyre gonna pull you just a little too far one nightone night one night one night one night ",1
63,"miss me blind","culture club",1984," miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindbet you got a good gun bet you know how to have some fun and then you turn it around on me because im better than the rest of the meni say youll miss me and you always do i say youll miss me now would i lie to younow theres no need to demand grab my golden hand ill teach you and youll never be sure if the way that you need is too much like greed decide if you are rich or youre poori know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindbet you make the fool run bet you know how to make it last forever but you know im never really sure if youre just kissing to be cleveri say youll miss me and you always do i say youll miss me now would i lie to younow theres no need to demand grab my golden hand ill teach you and youll never be sure if the way that you need is too much like greed decide if you are rich or youre poorbecause the love that i have to give must be better than that kind it can make you rich it can make you poor but i know that youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blindi know youll miss me i know youll miss me i know youll miss me blind ",1
64,"if this is it","huey lewis and the news",1984,"ive been phoning night and morning i heard you say tell him im not home now youre confessing but im still guessing ive been your fool for so so long girl dont lie just to save my feelings girl dont cry and tell me nothings wrong girl dont try to make up phony reasons id rather leave than never believe if this is it please let me know if this aint love youd better let me know if this is it i want to know if this aint love baby just say so youve been thinking and ive been drinking we both know that its just not right now youre pretending that its not ending youll say anything to avoid a fight girl dont lie and tell me that you need me girl dont cry and tell me nothings wrong ill be alright one way or another so let me go or make me want to stay if this is it  please let me know if this aint love youd better let me know if this is it i want to know if this aint love baby just say so if this is it  please let me know if this aint love youd better let me know if this is it i want to know if this aint love baby just say so if this is it  please let me know if this is it  please let me know if this is it  please let me know if this is it  please let me know if this is it  please let me know if this is it  please let me know",3
65,"you might think","the cars",1984," you might think im crazy to hang around with you maybe you think im lucky to have something to dobut i think that youre wild inside me is some childyou might think im foolish or maybe its untrue you might think im crazy but all i want is youyou might think its hysterical but i know when youre weak you think youre in the movies and everythings so deepbut i think that youre wild when you flash that fragile smileyou might think its foolish what you put me through you might think im crazy but all i want is youand it was hard so hard to take theres no escape without a scrapeyou kept it going till the sun fell down you kept it goingwell you might think im delirious the way i run you down but somewhere sometimes when youre curious ill be back aroundoh i think that youre wild and so uniquely styledyou might think its foolish this chancy rendezvous you might think im crazy but all i want is you all i want is you all i want is you ",1
66,"lucky star","madonna",1984," you must be my lucky star cause you shine on me wherever you are i just think of you and i start to glow and i need your light and baby i knowstarlight star bright first star i see tonight starlight star bright make everything alright starlight star bright first star i see tonight starlight star bright ooo yeahyou must be my lucky star cause you make the darkness seem so far and when im lost youll be my guide i just turn around and youre by my sidestarlight star bright first star i see tonight starlight star bright make everything alright starlight star bright first star i see tonight starlight star bright ooo yeahcome on shine your heavenly body tonight cause i know youre gonna make everything alright come on shine your heavenly body tonight cause i know youre gonna make everything alrightyou may be my lucky star but im the luckiest by far you may be my lucky star but im the luckiest by farstarlight star bright first star i see tonight starlight star bright make everything alright starlight star bright first star i see tonight starlight star bright ooo yeahcome on shine your heavenly body tonight cause i know youre gonna make everything alright come on shine your heavenly body tonight cause i know youre gonna make everything alrightyou may be my lucky star im the luckiest by far you may be my lucky star im the luckiest by faryou may be my lucky star what you do to me baby you know im the luckiest by farstarlight star bright first star i see tonight starlight star bright make everything alright starlight star bright first star i see tonight starlight star brightstarlight star bright you make everything alright what you do to me baby you better stay by my side tonightstarlight star bright starlight star bright starlight star bright starlight star brightstarlight star bright baby starlight star bright stay by my side tonight what you do to me baby what you do what you do to me baby stay by my side tonight you may be my lucky star ",1
67,"cover me","bruce springsteen",1984," the times are tough now just getting tougher this old world is rough its just getting rougher cover me come on baby cover me well im looking for a lover who will come on in and cover me promise me baby you wont let them find us hold me in your arms lets let our love blind us cover me shut the door and cover me well im looking for a lover who will come on in and cover meoutsides the rain the driving snow i can hear the wild wind blowing turn out the light bolt the door i aint going out there no morethis whole world is out there just trying to score ive seen enough i dont want to see any more cover me come on and cover me im looking for a lover who will come on in and cover me looking for a lover who will come on in and cover me ",1
68,"cum on feel the noize","quiet riot",1984," cum on feel the noize girls rock your boys we get wild wild wild wild wild wildso you think i got an evil mind ill tell you honey that i dont know why i dont know whyso you think my singings out of time it makes me money and i dont know why and i dont know why anymore oh nocum on feel the noize girls rock your boys we get wild wild wild wild wild wildcum on feel the noize girls rock your boys we get wild wild wild let it rockso you think i got a funny face i aint got no worries and i dont know why and i dont know whyoh i gotta sing with some disgrace i aint in no hurry and i dont know why i dont know why anymore oh nocum on feel the noize girls rock your boys we get wild wild wild wild wild wildcum on feel the noize girls rock your boys we get wild wild wild let it rockcum oncum on feel the noize girls rock your boys lets get wild wild wild wild wild wildcum on feel the noize girls rock your boys lets get wild wild wild let it rock cum oncum on feel it cum on rock it we get wild wild wild wild wild wildcum on feel the noize girls rock your boys we get wild wild wild let it rockcum on feel the noize girls rock your boys ",1
69,"breakdance","irene cara",1984," there was this new feeling coming out of the streets everybodys talkin bout it wherever they meet down by the corner keep getting the heat then my feet start moving to the rhythmic beatbreakdancin break out breakdancin break outthey use to do the locomotion do the jerk and the twist but there just aint never been nothin like this now poppin and knockin is the new way of talkin theres a work at the shop spinnin out on the floorbreakdancin break out breakdancin break outhearts are pumpin beat is thumpin love the way youre lookin tonight fevers risin no surprisin we wont have the time to fight dance dance dance dance out out out outbreakdancin break out breakdancin break outbreakdancin dance dance dance dance break out dance dance dance dance breakdancin dance dance dance dance break out dance dance dance dance breakdancin rhythm in motion break out ",1
70,"adult education","daryl hall  john oates",1984,"adult adult adult education afternoon in the homeroom theyre about to let you go and the locker slams on the plan you had tonight youve been messin around with a boyfriend maybe better left alone theres a wise guy that you know could put you right in the lot the boy thats idling by doesnt rev your heart cause its only lonely spots he shares with you and the long halls and the gray walls are gonna split apart believe it or not theres life after high school and thats why the student body got a bad reputation oh yeah oh yeah what they need is adult education back to school its a bad situation oh yeah oh yeah what you want is an adult education oh yeah teacher dont know about how to deal with the student body and the underclassmen are flashing hot and cool all your girlfriends care about the watch you wear and talkin about it believe it or not theres life after high school thats why the student body got a bad reputation oh yeah oh yeah what they need is adult education go back to school its a bad situation oh yeah oh yeah but what you want is an adult education oh yeah theyre calling it a preparation youre waiting for a separation youre nothing but another odd number memories that you wont remember so you got a little education and a lot of dedication but you want a little night school maybe some of itll rub off on you the boys are busy in the mirrors trying to imitate their heroes you make it with a false surrender more memories you wont remember the senior with the junior miss i wonder what the junior wishes that she could graduate to adult that she could graduate to adult kisses adult education adult education adult education its a bad situation adult education educate educate education the high border whose schools gettin out other the low border high schools are what you wear educate educate education",3
71,"they dont know","tracey ullman",1984,"youve been around for such a long time now oh maybe i could leave you but i dont know how and why should i be lonely every night when i can be with you oh yes you make it right and i dont listen to the guys who say that youre bad for me and i should turn you away cause they dont know bout us and theyve never heard of love i get a feeling when i look at you wherever you go now i wanna be there too they say were crazy but i just dont care and if they keep on talkin still they get nowhere so i dont mind if they dont understand when i look at you when you hold my hand cause they dont know bout us and theyve never heard of love why should it matter to us if they dont approve we should just take our chances while weve got nothing to lose lose baby theres no need for living in the past now ive found good lovin gonna make it last i tell the others dont bother me cause when they look at you they dont see what i see no i dont listen to their wasted lines got my eyes wide open and i see the signs cause they dont know bout us and theyve never heard of love no i dont listen to their wasted lines got my eyes wide open and i see the signs cause they dont know bout us and theyve never heard of love",5
72,"an innocent man","billy joel",1984," some people stay far away from the door if theres a chance of it opening up they hear a voice in the hall outside and hope that it just passes bysome people live with the fear of a touch and the anger of having been a fool they will not listen to anyone so nobody tells them a liei know youre only protecting yourself i know youre thinking of somebody else someone who hurt you but im not above making up for the love youve been denying you could ever feel im not above doing anything to restore your faith if i can some people see through the eyes of the old before they ever get a look at the young im only willing to hear you cry because i am an innocent man i am an innocent man oh yes i amsome people say they will never believe another promise they hear in the dark because they only remember too well they heard somebody tell them beforesome people sleep all alone every night instead of taking a lover to bed some people find that its easier to hate than to wait anymorei know you dont want to hear what i say i know youre gonna keep turning away but ive been there and if i can survive i can keep you alive im not above going through it again ive not above being cool for a while if youre cruel to me ill understandsome people run from a possible fight some people figure they can never win and although this is a fight i can lose the accused is an innocent man i am an innocent man oh yes i am an innocent manyou know you only hurt yourself out of spite i guess youd rather be a martyr tonight thats your decision but im not below anybody i know if theres a chance of resurrecting a love im not above going back to the start to find out where the heartache begansome people hope for a miracle cure some people just accept the world as it is but im not willing to lay down and die because i am an innocent mani am an innocent man oh yes i am an innocent man ",1
73,"cruel summer","bananarama",1984," hot summer streets and the pavements are burning i sit around trying to smile but the air is so heavy and drystrange voices are saying what did they say things i cant understand its too close for comfort this heat has got right out of handits a cruel cruel summer leaving me here on my own its a cruel cruel summer now youve gonethe city is crowded my friends are away and im on my own its too hot to handle so i got to get up and goits a cruel cruel summer leaving me here on my own its a cruel cruel summer now youve gone youre not the only oneits a cruel cruel summer leaving me here on my own its a cruel cruel summer now youve goneits a cruel cruel summer leaving me here on my own its a cruel cruel summer now youve gone youre not the only oneits a cruel cruel summer leaving me here on my own its a cruel cruel summer now youve gone youre not the only oneits a cruel cruel summer leaving me here on my own its a cruel cruel summer ",1
74,"dance hall days","wang chung",1984," take your baby by the hand and make her do a high hand stand and take your baby by the heel and do the next thing that you feelwe were so in phase in our dance hall days we were cool on craze when i you and everyone we knew could believe do and share in what was truei said dance hall days lovetake your baby by the hair and pull her close and there there there and take your baby by the ears and play upon her darkest fearswe were so in phase in our dance hall days we were cool on craze when i you and everyone we knew could believe do and share in what was truei said dance hall days love dance hall days dance hall days lovetake your baby by the wrist and in her mouth an amethyst and in her eye two sapphires blue and you need her and she needs youand you need her and she needs you and you need her and she needs you and you need her and she needs you and you need her and she needs youwe were so in phase in our dance hall days we were cool on craze when i you and everyone we knew could believe do and share in what was trueoh i said dance hall days lovedance hall days love dance hall days dance hall days love dance hall daysdance hall days love dance hall days dance hall days love ",1
75,"give it up","kc  the sunshine band",1984,NA,NA
76,"im so excited","the pointer sisters",1984," tonights the night were gonna make it happen tonight well put all other things aside give in this time and show me some affection were going for those pleasures in the nighti want to love you feel you wrap myself around you i want to squeeze you please you i just cant get enough and if you move real slow ill let it goim so excited and i just cant hide it im about to lose control and i think i like it im so excited and i just cant hide it and i know i know i know i know i know i want youwe shouldnt even think about tomorrow sweet memories will last for long long time well have a good time baby dont you worry and if were still playing around boy thats just finelets get excited we just cant hide it im about to lose control and i think i like it im so excited and i just cant hide it i know i know i know i know i know i want you i want youooh boy i want to love you feel you wrap myself around you i want to squeeze you please you no i just cant get enough and if you move real slow i let it goim so excited i just cant hide it im about to lose control and i think i like it im so excited and i just cant hide it i know i know i know i know i know i want you i want youim so excited i just cant hide it im about to lose control and i think i like it im so excited incomprehensible i know i know i want youim so excited incomprehensible incomprehensible and i think i like it im so excited incomprehensible incomprehensible im so excited ",1
77,"i still cant get over loving you","ray parker jr",1984," im all confused and i dont know what to do cause i still cant get over loving you ive had time but i cant get you off my mindno i still cant get over loving youevry time i run into your friendsi just have to ask them with who and where youve been and when they tell me what i really didnt wanna know it only breaks my heart makes me want your lovewhen i hear your name i get more in save cause i still cant get over loving you i cant turn it loose though i know its selfabuse i still cant get over loving youive tried to get involved with someone new but its just no use cause i expect them to be like you baby i dont know what im gonna do cause evry girl i date resembles youoh help me baby im goin crazy i still cant get over loving you no its tearin my heart apart cause i still cant get over loving yougirl im so sad and if hurts me so bad knowin youre with someone else  someone else though i have no right to be im filled with jealousycause i want you for myself im not blaming youaw baby its not your fault if you dont feel the way i do and even though i wish that you still loved meit still wont change the way i feel for yougirl i cant forget its not over yet i still cant get over loving you evry breath you take ill be watching you girlcause i still cant get over loving you lovin youtheres no way to this things throughno i still cant get over  not yet i aint through loving you im gettin mad girl lovin you dont you ever try to leave no no  i still cant get overitll be the last thing youll ever do lovin you i still cant get over loving you lovin you i still cant get over loving you ",1
78,"thriller","michael jackson",1984," its close to midnight and something evils lurking in the dark under the moonlight you see a sight that almost stops your heart you try to scream but terror takes the sound before you make it you start to freeze as horror looks you right between the eyes youre paralyzedcause this is thriller thriller night and no ones gonna save you from the beast about to strike you know its thriller thriller night youre fighting for your life inside a killer thriller tonightyou hear the door slam and realize theres nowhere left to run you feel the cold hand and wonder if youll ever see the sun you close your eyes and hope that this is just imagination but all the while you hear the creature creepin up behind youre out of timecause this is thriller thriller night there aint no second chance against the thing with forty eyes you know its thriller thriller night youre fighting for your life inside a killer thriller tonightnight creatures call and the dead start to walk in their masquerade theres no escapin the jaws of the alien this time theyre open wide this is the end of your lifetheyre out to get you theres demons closing in on every side they will possess you unless you change the number on your dial now is the time for you and i to cuddle close together all through the night ill save you from the terrors on the screen ill make you seethat its a thriller thriller night cause i can thrill you more than any ghost would ever dare try girl this is thriller thriller night so let me hold you tight and share a killer diller chiller thriller here tonightthat its a thriller thriller night cause i can thrill you more than any ghost would ever dare try girl this is thriller thriller night so let me hold you tight and share a killer dillerdarkness falls across the land the midnight hour is close at hand creatures crawl in search of blood to terrorize yawls neighborhood and whosoever shall be found without the soul for getting down must stand and face the hounds of hell and rot inside a corpses shellthe foulest stench is in the air the funk of forty thousand years and grizzly ghouls from every tomb are closing in to seal your doom and though you fight to stay alive your body starts to shiver for no mere mortal can resist the evil of the thriller ",1
79,"holiday","madonna",1984," holiday celebrate holiday celebrateif we took a holiday took some time to celebrate just one day out of life it would be it would be so nice everybody spread the word were gonna have a celebration all across the world in every nation its time for the good times forget about the bad times one day to come together to release the pressure we need a holiday if we took a holiday took some time to celebrate just one day out of life it would be it would be so niceyou can turn this world around and bring back all of those happy days put your trouble down its time to celebrate let love shine and we will find a way to come together and make things better we need a holiday if we took a holiday took some time to celebrate just one day out of life it would be it would be so niceholiday celebrate holiday celebrate ",1
80,"breakin theres no stopping us","ollie  jerry",1984,NA,NA
81,"nobody told me","john lennon",1984," everybodys talking and no one says a word everybodys making love and no one really cares theres nazis in the bathroom just below the stairsalways something happening and nothing going on always something cooking and nothing in the pot theyre starving back in china so finish what you gotnobody told me thered be days like these nobody told me thered be days like these nobody told me thered be days like these strange days indeed strange days indeedeverybodys running and no one makes a move everyones a winner and nothing left to lose theres a little yellow idol to the north of kathmandueverybodys flying and no one leaves the ground everybodys crying and no one makes a sound theres a place for us in movies you just gotta lay aroundnobody told me thered be days like these nobody told me thered be days like these nobody told me thered be days like these strange days indeed most peculiar mamaeverybodys smokin and no ones getting high everybodys flyin and never touch the sky theres ufos over new york and i aint too surprisednobody told me thered be days like these nobody told me thered be days like these nobody told me thered be days like these strange days indeed most peculiar mama ",1
82,"church of the poison mind","culture club",1984," desolate loving in your eyes you used and made my life so sweet step out like a god found child i saw your eyes across the street who would be the fool to take you be more that just kind step into a life of maybe love is hard to find in the church of the poison mindin the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mindwatch me clinging to the beat i had to fight to make it mine that religion you could sink it neat just move your feet an youll feel fine who would be the fool to maybe trick a kiss in time who am i to say thats crazy love will make you blindin the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison minddesolate loving in your eyes you used and made my life so sweet step out like a god found child i saw your eyes across the street who would be the fool to take you be more that just kind step into a life of maybe love is hard to find in the church of the poison mindin the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind in the church of the poison mind ",1
83,"think of laura","christopher cross",1984," hey laura laura hey laura lauraevery once in a while id see her smile and shed turn my day around a girl with those eyes stared through the lies see what your heart was sayingthink of laura but laugh dont cry i know shed want it that way and when you think of laura well laugh dont cry i know shed want it that waya friend of a friend a friend to the end thats the kind of girl she was taken away so young taken away without a warningthink of laura but laugh dont cry i know shed want it that way and when you think of laura well laugh dont cry i know shed want it that wayi know you and youre here in every day we live i know her and shes here i could feel her when i singhey laura where are you now are you far away from here i dont think so i think youre here taking our tears awaythink of laura but laugh dont cry i know shed want it that way and when you think of laura well laugh dont cry i know shed want it that way well i know shed want it that wayhey laura hey laura i know she wants it that way hey laura hey laura i know you want it that way hey laura ",1
84,"time will reveal","debarge",1984,"what can i do to make you feel secure remove all your doubts so that youll know for sure that youre the apple of my eye girl fulfillment of my dreams time will show the value of just what you mean to me more precious than silver more precious than diamond rings or anything that i can give you it wouldnt mean a thing if you didnt have my love beside you there to guide you through well it is good to know you do i know just how you feel but this time loves for real in time it will reveal that special love thats deep inside of us will all reveal in time ah i tell you i love you but you wont believe its true more precious than silver more precious than diamond rings or anything that i can give you it wouldnt mean a thing if you didnt have my love beside you there to guide you through well it is good to know you do ah i know just how you feel but this time loves for real in time it will reveal that special love thats deep inside of us will all reveal in time i know just how you feel but this time loves for real in time it will reveal that special love thats deep inside of us will all reveal in time oh i see you baby yeah or anything that i can give you it wouldnt mean a thing if you didnt have my love beside you there to guide you through well it is good to know you do ah i know just how you feel but this time loves for real in time it will reveal that special love thats deep inside of us will all reveal in time i know just how you feel but this time loves for real in time it will reveal i know just how you feel in time it will reveal that special love thats deep inside of us will all reveal in time",3
85,"wrapped around your finger","the police",1984," you consider me the young apprentice caught between the scylla and charibdes hypnotized by you if i should linger staring at the ring around your fingeri have only come here seeking knowledge things they would not teach me of in college i can see the destiny you sold turned into a shining band of goldill be wrapped around your finger ill be wrapped around your finger mephistopheles is not your name i know what youre up to just the same i will listen hard to your tuition you will see it come to its fruition ill be wrapped around your finger ill be wrapped around your fingerdevil and the deep blue sea behind me vanish in the air youll never find me i will turn your face to alabaster when youll find your servant is your master ",1
