"Rank","Song","Artist","Year","Lyrics","Source"
99,"nobodys supposed to be here","deborah cox",1998," how did you get in nobodys supposed to be here ive tried that love thing for the last time my heart says no no nobodys supposed to be here but you came along and changed my mindive spent all my life on a search to find the love wholl stay for eternity the heaven sent to fulfill my needs but when i turned around again love has knocked me down my heart got broken oh it hurt so bad im sad to say love wins again so i place my heart under lock and key to take some time and take care of me but i turn around and youre staying herehow did you get in nobodys supposed to be here ive tried that love thing for the last time my heart says no no nobodys supposed to be here nobodys supposed to be here but you came along and changed my mindthis time i swear im through but if only you knew how many times ive said those words then fall again when will i ever learn knowing these tears ive cried this lovely black butterfly must take a chance and spread my wings love can make you do some crazy things so i place my heart under lock and key to take some time and take care of me but i turn around and youre standing here standing hereshoo do doop nobodys supposed to be here nobody no no no no no no no nohow did you get in nobodys supposed to be here ive tried that love thing for the last time my heart says no no nobodys supposed to be here but you came along and you changed my mind ",1
100,"westside","tq",1998," i was just a young boy ha ha the remix this is the way we do itnow im standing on the corner high as fuck thinking bout busting a nut and you can say what you wanna its all about hips and butts and other ways to come why do they hate all our khakis embrace when youre right in the way its just another sunny day in california seven eight bomb poppa snoop dogg dipping down the show with the dubs upi thought you heard about it i proclaim to hate in the city where you bang and bang dames wear sexy things just to get you for your change and chickens dont know youd better be careful this shit could take over your brain westside westside where we bang westside westsidei bang with rock bottom solid get them mad for the tip up out your wallet bitches i shine with a five hundred line long rhyme i come from the state where the bitches be fine on main line it aint no crime to see i ride a whore when i hit it from behind you must be out your rabbit ass mind you think your bitch jab a lot you got chips cause here it dont matter when you aint hit the right spot cause you wanna roll with the thugs that aint scared to get a swing on bang gone tq the whisper that been this bomb bitch here sing on im bullet balling you low as my religion i aint from 28 if you dont believe me then you can come and see me im banking folks had better not come from sdc biatchyeah my nigga jayo today yo yall done heard about iti thought you heard about it i proclaim to hate in the city where you bang and bang dames wear sexy things just to get you for your change and chickens dont know youd better be careful this shit could take over your brain westside westside where we bang westside westsidei live this west life see the stress strife knife and needles niggas with the sticky green they make viki jeans and white filas tshirt new chicks be hurting new tricks you brake laws doing wrong chewing those straws and twofix one time to greet you with a drawn gun they cant stand to see us having fun these assholes be on one niggas on the run just like a free laid light dont house arrest her in an orange vest working on the freeway but we play for keeps my peeps i represent im laying down a law and order boy and quarter roy a time spinner venom like a snake i make your muscles lock so i give my spray can a shake and strike your whole block son youve got me twisting like the cap on a guinness stout beer cause when it come to la rap im the tightest nigga out here woo shit niggas got amnesia but kam sees yai thought you heard about it i proclaim to hate in the city where you bang and bang dames wear sexy things just to get you for your change and chickens dont know youd better be careful this shit could take over your brain westside westside where we bang westside westsidei thought you heard about it i proclaim to hate in the city where you bang and bang dames wear sexy things just to get you for your change and chickens dont know youd better be careful this shit could take over your brain westside westside where we bang westside westsidewestside westsidewestside westsidewestside westsidewestside westside ",1
1,"believe","cher",1999," no matter how hard i try you keep pushing me aside and i cant break through theres no talking to you its so sad that youre leaving it takes time to believe it but after all is said and done youre gonna be the lonely onedo you believe in life after love i can feel something inside me say i really dont think youre strong enough do you believe in life after love i can feel something inside me say i really dont think youre strong enoughwhat am i supposed to do sit around and wait for you well i cant do that and theres no turning back i need time to move on i need a love to feel strong cause ive got time to think it through and maybe im too good for youdo you believe in life after love i can feel something inside me say i really dont think youre strong enough do you believe in life after love i can feel something inside me say i really dont think youre strong enoughwell i know that ill get through this cause i know that i am strong i dont need you anymore i dont need you anymore i dont need you anymore no i dont need you anymoredo you believe in life after love i can feel something inside me say i really dont think youre strong enough do you believe in life after love i can feel something inside me say i really dont think youre strong enough do you believe in life after love i can feel something inside me say i really dont think youre strong enough do you believe in life after love i can feel something inside me say i really dont think youre strong enough ",1
2,"no scrubs","tlc",1999," a scrub is a guy that think hes fine and is also known as a buster buster buster always talkin about what he wants and just sits on his broke ass sono i dont want your number no i dont want to give you mine and no i dont want to meet you nowhere no dont want none of your time andno i dont want no scrub a scrub is a guy that cant get no love from me hanging out the passenger side of his best friends ride trying to holler at me i dont want no scrub a scrub is a guy that cant get no love from me hanging out the passenger side of his best friends ride trying to holler at mebut a scrub is checkin me but his game is kinda weak and i know that he cannot approach me cause im lookin like class and hes lookin like trash cant get wit no deadbeat ass so yeah yeahno i dont want your number no i dont want to give you mine and no i dont want to meet you nowhere no i dont want none of your timeno i dont want no scrub a scrub is a guy that cant get no love from me hanging out the passenger side of his best friends ride trying to holler at me i dont want no scrub a scrub is a guy that cant get no love from me hanging out the passenger side of his best friends ride trying to holler at meif you dont have a car and youre walking oh yea son im talking to you if you live at home wit your momma oh yes son im talking to you baby if you have a shorty but you dont show love oh yes son im talking to you wanna get with me with no money oh no i dont want no ohno no scrub scrubno love no no scrub scrub no no no no scrub scrub no no no no no scrub no nono i dont want no scrub a scrub is a guy that cant get no love from me hanging out the passenger side of his best friends ride trying to holler at me i dont want no scrub a scrub is a guy that cant get no love from me hanging out the passenger side of his best friends ride trying to holler at mesee if you cant spatially expand my horizons then that leaves you in a class with scrubs never risin i dont find it surprisin if you dont have the gs to please me and bounce from here to the coast of overseas so let me give you somethin to think about inundate your mind with intentions to turn you out cant forget the focus on the picture in front of me you as clear as dvd on digital tv screen satisfy my appetite with something spectacular check your vernacular and then i get back to ya with diamond like precision insatiable is what i envision cant detect acquisition from your friends expedition mr big willy if you really wanna know ask chilli could i be a silly ho not really tboz and all my se̱oritas is steppin on your filas but you dont hear me thoughno i dont want no scrub a scrub is a guy that cant get no love from me hanging out the passenger side of his best friends ride trying to holler at me i dont want no scrub a scrub is a guy that cant get no love from me hanging out the passenger side of his best friends ride trying to holler at me ",1
3,"angel of mine","monica",1999," when i first saw you i already knew there was something inside of you something i thought that i would never find angel of minei look at you looking at me now i know why they say the best things are free gonna love you boy you are so fine angel of minehow you changed my world youll never know im different now you helped me growchorus you came into my life sent from above when i lost all hope you showed me love im checkin for you boy youre right on time angel of minenothing means more to me than what we share no one in this whole world can ever compare last night the way you moved is still on my mind angel of minewhat you mean to me youll never know deep inside i need to showchorus you came into my life sent from above when i lost all hope you showed me love im checkin for you boy youre right on time angel of minei never knew i could feel each moment as if they were new every breath that i take the love that we make i only share it with you you you you youwhen i first saw you i already knew there was something inside of you something i thought that i would never find angel of minechorus you came into my life sent from above when i lost all hope you showed me love im checkin for you boy youre right on time angel of minehow you changed my world youll never know im different you helped me growi look at you looking at me now i know why they say the best things are free checkin for you boy your right on time angel of mine ",1
4,"heartbreak hotel","whitney houston featuring faith evans and kelly price",1999," this is the heartbreak hotel this is the heartbreak hotel this is the heartbreak hotel this is the heartbreak hotelyou said youd be here by 9 instead you took your time you didnt think to call me boy here i sit trying not to cry askin myself why you do this to mesince youre not around for me to tell you baby face to face im writing you this letter and this is what i have to sayall i really wanted was some of your time instead you told me lies when someone else was on your mind whatd you do to me look what you did to me i thought that you were someone who would do me right until you played with my emotions and you made me cry whatd you do to me cant take what you did to menow i see that youve been doin wrong played me all along and made a fool of me baby you got it all wrong to think that i wouldnt find out that you were cheating on me baby how could u do it to mesince youre not around for me to tell you baby face to face im writing you this letter and this is what i have to sayall i really wanted was some of your time instead you told me lies when someone else was on your mind whatd you do to me look what you did to me i thought that you were someone who would do me right until you played with my emotions and you made me cry whatd you do to me cant take what you did to methis is the heartbreak hotel this is the heartbreak hotel this is the heartbreak hotel this is the heartbreak hotelall i really wanted was some of your time instead you told me lies when someone else was on your mind whatd you do to me look what you did to me i thought that you were someone who would do me right until you played with my emotions and you made me cry whatd you do to me cant take what you did to meall i really wanted was some of your time instead you told me lies when someone else was on your mind whatd you do to me look what you did to me i thought that you were someone who would do me right until you played with my emotions and you made me cry whatd you do to me cant take what you did to mei aint gonna take it i aint gonna take it no more i aint gonna take it boy i aint gonna take it no more everything you say is a lie ",1
5,"baby one more time","britney spears",1999," oh baby baby how was i supposed to know that something wasnt right here oh baby baby i shouldnt have let you go and now youre out of sight yeah show me how you want it to be tell me baby cause need to know now oh becausemy loneliness is killing me and i i must confess i still believe still believe still believe when im not with you i lose my mind give me a sign hit me baby one more timeoh baby baby the reason i breathe is you boy you got me blinded oh pretty baby theres nothing that i wouldnt do its not the way i planned it show me how you want it to be tell me baby cause i need to know now oh becausemy loneliness is killing me and i i must confess i still believe still believe still believe when im not with you i lose my mind give me a sign hit me baby one more timeoh baby baby how was i supposed to know oh pretty baby i shouldnt have let you go i must confess that my loneliness is killing me now dont you know i still believe that you will be here and give me a sign hit me baby one more timemy loneliness is killing me and i i must confess i still believe still believe still believe when im not with you i lose my mind give me a sign hit me baby one more timemy loneliness is killing me and i i must confess i still believe still believe still believe when im not with you i lose my mind give me a sign hit me baby one more time ",1
6,"kiss me","sixpence none the richer",1999,"kiss me out of the bearded barley nightly beside the green green grass swing swing swing the spinning step you wear those shoes and i will wear that dress oh kiss me beneath the milky twilight lead me out on the moonlit floor lift your open hand strike up the band and make the fireflies dance silver moons sparkling so kiss me kiss me down by the broken tree house swing me upon its hanging tire bring bring bring your flowered hat well take the trail marked on your fathers map oh kiss me beneath the milky twilight lead me out on the moonlit floor lift your open hand strike up the band and make the fireflies dance silver moons sparkling so kiss me kiss me beneath the milky twilight lead me out on the moonlit floor lift your open hand strike up the band and make the fireflies dance silver moons sparkling so kiss me so kiss me so kiss me so kiss me",3
7,"genie in a bottle","christina aguilera",1999," i feel like ive been locked up tight for a century of lonely nights waiting for someone to release me youre lickin your lips and blowing kisses my way but that dont mean im gonna give it away baby baby baby baby baby babyooh my bodys sayin lets go ooh but my heart is sayin noif you wanna be with me baby theres a price to pay im a genie in a bottle you gotta rub me the right wayif you wanna be with me i can make your wish come true you gotta make a big impression oh yeah gotta like what you doim a genie in a bottle baby gotta rub me the right way honey im a genie in a bottle baby come come come on and let me outthe musics fading and the lights down low just one more dance and then were good to go waiting for someone who needs me hormones racing at the speed of light but that dont mean its gotta be tonight baby baby baby baby baby babyooh my bodys sayin lets go ooh but my heart is sayin no but my heart is sayin noif you wanna be with me baby theres a price to pay im a genie in a bottle im a genie in a bottle you gotta rub me the right wayif you wanna be with me oh i can make your wish come true your wish come true oh just come and set me free baby and ill be with youim a genie in a bottle baby gotta rub me the right way honey im a genie in a bottle baby come come come on and let me outim a genie in a bottle baby gotta rub me the right way honey if you wanna be with me im a genie in a bottle baby come come come on and let me outooh my bodys sayin lets go ooh but my heart is sayin noif you wanna be with me baby theres a price to pay im a genie in a bottle im a genie in a bottle you gotta rub me the right wayif you wanna be with me i can make your wish come true just come and set me free baby and ill be with youif you wanna be with me baby theres a price to pay im a genie in a bottle in a bottle baby you gotta rub me the right wayif you wanna be with me if you wanna be with me i can make your wish come true just come and set me free baby and ill be with youim a genie in a bottle baby come come come on and let me out ",1
8,"every morning","sugar ray",1999," every morning theres a halo hangin from the corner of my girlfriends four post bed i know its not mine but ill see if i can use it for the weekend or a onenight standcouldnt understand how to work it out once again as predicted left my broken heart open and you ripped it outsomethings got me reeling stopped me from believing turn me around again said that we can do it you know i wanna do it againsugar ray say every morning every morning when i wake up shut the door baby dont say a word she always rights wrongs she always rights she always rights shut the door baby shut the door babyevery morning theres a heartache hanging from the corner of my girlfriends fourpost bed i know its not mine and i know she thinks she loves me but i never can believe what she saidsomething so deceiving when you stop believing turn me around again said we couldnt do it you know i wanna do it againevery morning every morning when i wake up shut the door baby dont say a word every morning every morning when i wake up shut the door baby shut the door baby she always rights the wrongs for me baby she always rights the wrongs for meevery morning theres a halo hanging from the corner of my girlfriends fourpost bed i know its not mine but ill see if i can use it for the weekend or a onenight stand shut the door baby dont say a wordevery morning every morning when i wake up shut the door baby shut the door baby every morning every morning shut the door baby dont say a word every morning every morning when i wake up every morning shut the door baby ",1
9,"nobodys supposed to be here","deborah cox",1999," how did you get in nobodys supposed to be here ive tried that love thing for the last time my heart says no no nobodys supposed to be here but you came along and changed my mindive spent all my life on a search to find the love wholl stay for eternity the heaven sent to fulfill my needs but when i turned around again love has knocked me down my heart got broken oh it hurt so bad im sad to say love wins again so i place my heart under lock and key to take some time and take care of me but i turn around and youre staying herehow did you get in nobodys supposed to be here ive tried that love thing for the last time my heart says no no nobodys supposed to be here nobodys supposed to be here but you came along and changed my mindthis time i swear im through but if only you knew how many times ive said those words then fall again when will i ever learn knowing these tears ive cried this lovely black butterfly must take a chance and spread my wings love can make you do some crazy things so i place my heart under lock and key to take some time and take care of me but i turn around and youre standing here standing hereshoo do doop nobodys supposed to be here nobody no no no no no no no nohow did you get in nobodys supposed to be here ive tried that love thing for the last time my heart says no no nobodys supposed to be here but you came along and you changed my mind ",1
10,"livin la vida loca","ricky martin",1999," shes into superstitions black cats and voodoo dolls i feel a premonition that girls gonna make me fall shes into new sensation new kicks in the candlelight shes got a new addiction for every day and night shell make you take your clothes off and go dancing in the rain shell make you live her crazy life but shell take away your pain like a bullet to your brainchorus upside inside out shes livin la vida loca shell push and pull you down livin la vida loca her lips are devil red and her skins the color of mocha she will wear you out livin la vida loca shes livin la vida locawoke up in new york city in a funky cheap hotel she took my heart and she took my money she mustve slipped me a sleepin pill she never drinks the water and makes you order french champagne once youve has a taste of her youll never be the same yeah shell make you go insanechorusshell make you take your clothes off and go dancing in the rain shell make you live her crazy life until you go insane no youll never be the sameupside inside out shes livin la vida loca shell push and pull you down livin la vida loca her lips are devil red and her skins the color of mocha she will wear you out livin la vida loca livin la vida loca livin la vida loca livin la vida locaupside inside out shes livin la vida loca shell push and pull you down livin la vida loca her lips are devil red and her skins the color of mocha she will wear you out livin la vida loca livin la vida loca livin la vida loca livin la vida loca ",1
11,"where my girls at","702",1999," see hes my property and any girl that touch i might just call your bluff cause i dont give a whoo are you to call my cell oh ima wish you well cause any girl that tried has fellwhere my girls at from the front to back well is you feelin that well put one hand up can you repeat that tryin to take my man see i dont need that so dont play yourselfwhere my girls at from the front to back well is you feelin that well put one hand up can you repeat that tryin to take my man see i dont need thathey hey hey heydont you violate me cause ima make you hate me if you decide to mess with mine chop you down to size make you realize you done messed up this timewhere my girls at from the front to back well is you feelin that well put one hand up can you repeat that tryin to take my man see i dont need that so dont play yourselfwhere my girls at from the front to back well is you feelin that well put one hand up can you repeat that tryin to take my man see i dont need thatyou must learn the rules dont come close to anything that belongs to me he is my my property so dont you seewhere my girls at from the front to back well is you feelin that well put one hand up can you repeat that tryin to take my man see i dont need that so dont play yourselfwhere my girls at from the front to back well is you feelin that well put one hand up can you repeat that tryin to take my man see i dont need thatwhere my girls at from the front to back well is you feelin that well put one hand up can you repeat that tryin to take my man see i dont need that so dont play yourselfwhere my girls at from the front to back well is you feelin that well put one hand up can you repeat that tryin to take my man see i dont need that ",1
12,"if you had my love","jennifer lopez",1999," if you had my love and i gave you all my trust would you comfort me and if somehow you knew that your love would be untrue would you lie to me and call me babynow if i give you me this is how its got to be first of all i wont take your cheating on me tell me who can i trust if i cant trust in you and i refuse to let you play me for a foolyou said that we could possibly spend eternity see thats what you told me thats what you said but if you want me youll have to be fulfilling all my dreams if you really want me babyif you had my love and i gave you all my trust would you comfort me tell me baby and if somehow you knew that your love would be untrue would you lie to me and call me babyyou say you want my love and you got to have it all but first there are some things you need to know if you wanna live with all i have to give i need to feel true love or its got to end yeahi dont want you tryin to get with me and i end up unhappy i dont need the hurt and i dont need the pain so before i do give myself to you i have to know the truth if i spend my life with youif you had my love and i gave you all my trust would you comfort me what would you do babe tell me right now and if somehow you knew that your love would be untrue would you lie to me and call me baby dont you lie to meif you had my love and i gave you all my trust would you comfort me tell me baby and if somehow you knew that your love would be untrue would you lie to me and call me baby dont you lie to me babyif you had my love and i gave you all my trust would you comfort me tell me baby and if somehow you knew that your love would be untrue would you lie to me and call me babyif you had my love and i gave you all my trust would you comfort me and if somehow you knew that your love would be untrue would you lie to me and call me babyif you had my love and i gave you all my trust would you comfort me and if somehow you knew that your love would be untrue would you lie to me ",1
13,"slide","goo goo dolls",1999," could you whisper in my ear the things you wanna feel id give you anythin to feel it comindo you wake up on your own and wonder where you are you live with all your faultsi wanna wake up where you are i wont say anything at all so why dont you slideyeah im gonna let it slidedont you love the life you killed the priest is on the phone your father hit the wall your ma disowned youdont supposed ill ever know what it means to be a man its somethin i cant change ill live around iti wanna wake up where you are i wont say anything at all so why dont you slide ooh slideand ill do anythin you ever dreamed to be complete little pieces of the nothin that fall oh may put your arms around me what you feel is what you are and what you are is beautiful oh may do you wanna get married or run awayand ill do anythin you ever dreamed to be complete little pieces of the nothin that fall oh may put your arms around me what you feel is what you are and what you are is beautiful oh may do you wanna get married or run awayi wanna wake up where you are i wont say anythingand ill do anythin you ever dreamed to be complete yeah slide little pieces of the nothin that fall yeah slide and ill do anythin you ever dreamed to be complete yeah slide little pieces of the nothin that fall oh oh slide yeah slide between the sheets of all them beds you never knew yeah slide why dont you slide into my room just slide into my room oh well run away run away run away ",1
14,"have you ever","brandy",1999," chorus have you ever loved somebody so much it makes you cry have you ever needed something so bad you cant sleep at night have you ever tried to find the words but they dont come out right have you ever have you everhave you ever been in love been in love so bad youd do anything to make them understand have you ever had someone steal your heart away youd give anything to make them feel the same have you ever searched for words to get you in their heart but you dont know what to say and you dont know where to startchorushave you ever found the one youve dreamed of all of your life just about anything to look into their eyes have you finally found the one youve given your heart to only to find that one wont give their heart to you have you ever closed your eyes and dreamed that they were there and all you can do is wait for the day when they will carechoruswhat do i gotta do to get you in my arms baby what do i gotta say to get your heart to make you understand how i need you next to me gotta get you in my world cause baby i cant sleepchorus ",1
15,"i want it that way","backstreet boys",1999," yeahehheah you are my fire the one desire believe when i say i want it that waybut we are two worlds apart cant reach to your heart when you say that i want it that waytell me why aint nothin but a heartache tell me why aint nothin but a mistake tell me why i never want to hear you say i want it that wayam i your fire your one desire yes i know its too late but i want it that waytell me why aint nothin but a heartache tell me why aint nothin but a mistake tell me why i never want to hear you say i want it that waynow i can see that weve fallen apart from the way that it used to be yeah no matter the distance i want you to know that deep down inside of meyou are my fire the one desire you are you are you are you aredont want to hear you say aint nothin but a heartache aint nothin but a mistake dont want to hear you say i never want to hear you say i want it that waytell me why aint nothin but a heartache tell me why aint nothin but a mistake tell me why i never want to hear you say i want it that waytell me why aint nothin but a heartache aint nothin but a mistake tell me why i never want to hear you say never want to hear you say it i want it that waycause i want it that way ",1
16,"im your angel","r kelly and celine dion",1999," no mountains too high for you to climb all you have to do is have some climbing faith no rivers too wide for you to make it across all you have to do is believe it when you prayand then you will see the morning will come and everyday will be bright as the sun all of your fears cast them on me i just want you to seeill be your cloud up in the sky ill be your shoulder when you cry ill hear your voices when you call me i am your angel and when all hope is gone im here no matter how far you are im near it makes no difference who you are i am your angel im your angeli saw your tear drops and i heard you cry all you need is time seek me and you shall find you have everything and your still lonely it dont have to be this way let me show you a better dayand then you will see the morning will come and all of your days will be bright as the sun so all of your fears just cast them on me how can i make you seeill be your cloud up in the sky ill be your shoulder when you cry ill hear your voices when you call me i am your angel and when all hope is gone im here no matter how far you are im near it makes no difference who you are i am your angeland when its time to face the storm ill be right by your side grace will keep us safe and warm and i know we will survive and when it seems as if your end is drawing near dont you dare give up the fight just put your trust beyond the skyill be your cloud up in the sky ill be your shoulder when you cry ill hear your voices when you call me i am your angel and when all hope is gone im here no matter how far you are im near it makes no difference who you are i am your angelill be your cloud up in the sky ill be your shoulder when you cry ill hear your voices when you call me i am your angel and when all hope is gone im here no matter how far you are im near it makes no difference who you are i am your angelill be your cloud up in the sky ill be your shoulder when you cry ill hear your voices when you call me im your angel ",1
17,"all star","smash mouth",1999," somebody once told me the world is gonna roll me i aint the sharpest tool in the shed she was lookin kinda dumb with her finger and her thumb in the shape of an l on her foreheadwell the years start coming and they dont stop coming fed to the rules and i hit the ground running didnt make sense not to live for fun your brain gets smart but your head gets dumbso much to do so much to see so whats wrong with taking the backstreets youll never know if you dont go youll never shine if you dont glowhey now youre an all star get your game on go play hey now youre a rock star get the show on get paid and all that glitters is gold only shooting stars break the moldits a cool place and they say it gets colder youre bundled up now wait till you get older but the meteor men beg to differ judging by the hole in the satellite picturethe ice we skate is getting pretty thin the waters getting warm so you might as well swim my worlds on fire how about yours thats the way i like it and ill never get boredhey now youre an all star get your game on go play hey now youre a rock star get the show on get paid all that glitters is gold only shooting stars break the moldhey now youre an all star get your game on go play hey now youre a rock star get the show on get paid and all that glitters is gold only shooting starssomebody once asked could i spare some change for gas i need to get myself away from this place i said yep what a concept i could use a little fuel myself and we could all use a little changewell the years start coming and they dont stop coming fed to the rules and i hit the ground running didnt make sense not to live for fun your brain gets smart but your head gets dumbso much to do so much to see so whats wrong with taking the backstreet youll never know if you dont go youll never shine if you dont glowhey now youre an all star get your game on go play hey now youre a rock star get the show on get paid and all that glitters is gold only shooting stars break the mold and all that glitters is gold only shooting stars break the mold ",1
18,"angel","sarah mclachlan",1999," spend all your time waiting for that second chance for a break that would make it okaytheres always some reason to feel not good enough and its hard at the end of the dayi need some distraction oh beautiful release memories seep from my veinsand maybe empty oh and weightless and maybe ill find some peace tonightin the arms of the angel fly away from here from this dark cold hotel room and the endlessness that you fear you are pulled from the wreckage of your silent reverie youre in the arms of the angel may you find some comfort hereso tired of the straight line and everywhere you turn theres vultures and thieves at your backthe storm keeps on twisting keep on building the lies that you make up for all that you lackit dont make no difference escape one last time its easier to believe in this sweet madness oh this glorious sadness that brings me to my kneesin the arms of the angel fly away from here from this dark cold hotel room and the endlessness that you fear you are pulled from the wreckage of your silent reverie youre in the arms of the angel may you find some comfort hereyoure in the arms of the angel may you find some comfort here ",1
19,"smooth","santana featuring rob thomas",1999," man its a hot one like seven inches from the midday sun well i hear you whispering in the words to melt everyone but you stay so cool my mu̱equita my spanish harlem mona lisa youre my reason for reason the step in my grooveand if you said this life aint good enough i would give my world to lift you up i could change my life to better suit your mood because youre so smoothand its just like the ocean under the moon oh its the same as the emotion that i get from you you got the kind of lovin that can be so smooth yeah give me your heart make it real or else forget about itbut ill tell you one thing if you would leave it would be a crying shame in every breath and every word i hear your name calling me out out from the barrio you hear my rhythm on your radio you feel the turning of the world so soft and slow its turning you round and roundand if you said this life aint good enough i would give my world to lift you up i could change my life to better suit your mood because youre so smoothand its just like the ocean under the moon oh its the same as the emotion that i get from you you got the kind of lovin that can be so smooth yeah give me your heart make it real or else forget about itand its just like the ocean under the moon oh its the same as the emotion that i get from you you got the kind of lovin that can be so smooth yeah give me your heart make it real or else forget about itor else forget about it or else forget about it lets not forget about it give me your heart make it real lets not forget about it lets not forget about it lets not forget about it lets not forget about it lets not forget about it ",1
20,"unpretty","tlc",1999," i wish could tie you up in my shoes make you feel unpretty too i was told i was beautiful but what does that mean to you look into the mirror whos inside there the one with the long hair same old me again today yeahmy outsides look cool my insides are blue every time i think im through its because of you ive tried different ways but its all the same at the end of the day i have myself to blame im just trippinyou can buy your hair if it wont grow you can fix your nose if he says so you can buy all the make up that mac can make but if you cant look inside you find out who am i too be in the position to make me feel so damn unpretty yeah ill make you feel unpretty toonever insecure until i met you now im bein stupid i used to be so cute to me just a little bit skinny why do i look to all these things to keep you happy maybe get rid of you and then ill get back to me heymy outsides look cool my insides are blue every time i think im through its because of you ive tried different ways but its all the same at the end of the day i have myself to blame believe im just trippin yeahyou can buy your hair if it wont grow you can fix your nose if he says so you can buy all the make up that mac can make but if you cant look inside you find out who am i too be in the position to make me feel so damn unpretty ill make you feel unpretty tooill make you feel unprettyyou can buy your hair if it wont grow you can fix your nose if he says so you can buy all the make up that mac can make but if you cant look inside you find out who am i too be in the position to make me feel so damn unprettyyou can buy your hair if it wont grow you can buy all the make up that mac can make ",1
21,"bills bills bills","destinys child",1999," at first we started out real cool taking me places i aint never been but now youre getting comfortable aint doing those things you did no more youre slowly making me pay for things your money should be handlingand now you ask to use my car drive it all day and dont fill up the tank and you have the audacity to even come and step to me ask to hold some money from me until you get your check next weekyou triflin good for nothing type of brother silly me why havent i found another a baller when times get hard i need someone to help me out instead of a scrub like you who dont know what a mans aboutcan you pay my bills can you pay my telephone bills do you pay my automo bills if you did then maybe we could chill i dont think you do so you and me are throughcan you pay my bills can you pay my telephone bills do you pay my automo bills if you did then maybe we could chill i dont think you do so you and me are throughnow youve been maxing out my card gave me bad credit buyin me gifts with my own ends havent paid the first bill but instead youre headin to the mall goin on shopping sprees perpetrating to your friends like you be ballinand then you use my cell phone callin whoever that you thinks at home and then when the bill comes all of a sudden you be acting dumb dont know where none of these calls come from when your mommas numbers here more than onceyou triflin good for nothing type of brother silly me why havent i found another a baller when times get hard i need someone to help me out instead of a scrub like you who dont know what a mans aboutcan you pay my bills can you pay my telephone bills do you pay my automo bills if you did then maybe we could chill i dont think you do so you and me are throughcan you pay my bills can you pay my telephone bills do you pay my automo bills if you did then maybe we could chill i dont think you do so you and me are throughyou triflin good for nothing type of brother oh silly me why havent i found another you triflin good for nothing type of brother oh silly me why havent i found anotheryou triflin good for nothing type of brother oh silly me why havent i found another you triflin good for nothing type of brother oh silly me why havent i found anothercan you pay my bills can you pay my telephone bills do you pay my automo bills if you did then maybe we could chill i dont think you do so you and me are throughcan you pay my bills can you pay my telephone bills do you pay my automo bills if you did then maybe we could chill i dont think you do so you and me are throughcan you pay my bills can you pay my telephone bills do you pay my automo bills if you did then maybe we could chill i dont think you do so you and me are throughcan you pay my bills can you pay my telephone bills do you pay my automo bills if you did then maybe we could chill i dont think you do so you and me are throughthou shall confess ",1
22,"save tonight","eagleeye cherry",1999,NA,NA
23,"last kiss","pearl jam",1999," oh where oh where can my baby be the lord took her away from me shes gone to heaven so ive got to be good so i can see my baby when i leave this worldwe were out on a date in my daddys car we hadnt driven very far there in the road straight ahead a car was stalled the engine was deadi couldnt stop so i swerved to the right ill never forget the sound that night the screamin tires the bustin glass the painful scream that i heard lastoh where oh where can my baby be the lord took her away from me shes gone to heaven so ive got to be good so i can see my baby when i leave this worldwhen i woke up the rain was pourin down there were people standing all around something warm goin through my eyes but somehow i found my baby that nighti lifted her head she looked at me and said hold me darling just a little while i held her close i kissed her our last kiss i found the love that i knew i had missedwell now shes gone even though i hold her tight i lost my love my life that nightoh where oh where can my baby be the lord took her away from me shes gone to heaven so ive got to be good so i can see my baby when i leave this world ",1
24,"fortunate","maxwell",1999," never seen a sun shine like this never seen the moon glow like this never seen the waterfalls like this never seen the lights off like thisnever dug anyone like this never had tasty lips to kiss never had someone to miss never wrote a song quite like thisfortunate to have you girl im so glad youre in my world just as sure as the sky is blue i bless the day that i found younever had room service all night never took a trip first class flight never had a love affair so tight ive never felt a feeling so rightnever seen a winter so white never had words to recite never had a flame to ignite and i never sang a song with all my mightfortunate to have you girl im so glad youre in my world just as sure as the sky is blue i bless the day that i found youfortunate to have you girl im so glad youre in my world just as sure as the sky is blue i bless the day that i found yousilence child hope you hear im callin out to your body baby you know just what to do close the door and windows toofortunate to have you girl im so glad youre in my world just as sure as the sky is blue i bless the day that i found youfortunate to have you girl im so glad youre in my world just as sure as the sky is blue i bless the day that i found you ",1
25,"all i have to give","backstreet boys",1999," i dont know what he does to make you cry but ill be there to make you smile i dont have a fancy car to get to you id walk a thousand miles i dont care if he buys you nice things does his gifts come from the heart i dont know but if you were my girl id make it so wed never be apartbut my love is all i have to give without you i dont think i can live i wish i could give the world to you but love is all i have to givewhen you talk does it seem like hes not even listening to a word you say thats okay babe just tell me your problems ill try my best to kiss them all away does he leave when you need him the most does his friends get all your time baby please im on my knees praying for the day that youll be minebut my love is all i have to give without you i dont think i can live i wish i could give the world to you but love is all i have to giveto you hey girl hey girl i dont want you to cry no more inside all the money in the world could never add up to all the love i have inside i love youand i will give it to you all i can give all i can give everything i have is for you my love is all i have to givemy love is all i have to give without you i dont think i can live i wish i could give the world to you but love is all i have to givebut my love is all i have to give without you i dont think i can live i wish i could give the world to you but love is all i have to give to youi have to give without you i dont think i can live give the world to you but love is all i have to givebut my love is all i have to give without you i dont think i can live i wish i could give the world to you but love is all i have to give to you ",1
